serial_number,average_time_between_service,avg_serv_costs,days_to_first_serv,installation_year,accessories,breakdown,inspection_maintenance,instruction,retrofit,transport_damages,welding,energy_type_electric,machine_size_102,machine_size_62,machine_size_61,machine_size_201,machine_size_202,machine_type_combi
1300,197,283.7446693,354,2016,0,2,0,0,0,0,0,1,0,1,0,0,0,0
1301,251,257.4094176,295,2016,0,2,0,0,0,0,0,1,0,1,0,0,0,0
1302,534,388.3768188,534,2016,0,2,0,0,0,0,0,1,0,1,0,0,0,0
1303,497,641.924757,497,2016,0,2,0,0,0,0,0,1,0,1,0,0,0,0
1304,224,419.7325919,252,2017,0,2,0,0,0,0,0,1,0,1,0,0,0,0
1305,198,673.9383743,109,2017,0,2,0,0,0,0,0,1,0,1,0,0,0,0
1306,6,184,0,2015,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1307,136,144.19,148,2015,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1308,1087,37.2619982,1087,2015,0,0,0,0,2,0,0,0,0,0,0,0,0,0
1309,784,65.69286734,784,2015,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1310,134,72.33131767,8,2015,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1311,842,45.93933201,842,2015,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1312,195,70.22416689,0,2016,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1313,195,70.22416689,0,2016,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1314,124,330.7933333,30,2016,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1315,188,187.3775,404,2016,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1316,328,142.8205093,634,2016,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1317,178,41.29197219,178,2016,0,2,0,0,0,0,0,0,1,0,0,0,0,0
1318,372,607.7281543,372,2016,0,2,0,0,0,0,0,0,1,0,0,0,0,0
1319,162,951.8166667,181,2015,0,2,0,0,0,0,0,0,0,0,0,1,0,1
1320,125,98.08354807,11,2015,0,2,0,0,0,0,0,0,0,0,0,0,1,0
1321,125,98.08354807,11,2015,0,0,2,0,0,0,0,0,0,0,0,0,1,0
1322,263,82.5609809,425,2015,0,2,0,0,0,0,0,0,0,0,1,0,0,1
1323,261,128.4033333,288,2014,0,2,0,0,0,0,0,0,0,0,1,0,0,0
1324,112,67.44541999,155,2015,0,2,0,0,0,0,0,0,0,0,1,0,0,0
1325,125,53.86552024,125,2016,0,2,0,0,0,0,0,0,0,0,1,0,0,0
1326,49,202.5627709,49,2016,0,2,0,0,0,0,0,0,0,1,0,0,0,0
1327,211,31.98944149,325,2015,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1328,237,194.9625,410,2016,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1329,237,194.9625,410,2016,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1330,329,91.43,329,2016,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1331,80,110.5326054,80,2017,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1332,401,49.51113263,401,2017,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1333,401,49.51113263,401,2017,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1334,21,230.075,21,2018,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1335,441,383.21,303,2015,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1336,124,87.215,124,2015,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1337,26,135.41,26,2015,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1338,34,455.14,34,2014,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1339,1340,146.975,1340,2014,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1340,43,259.8247826,31,2014,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1341,149,187.335,231,2017,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1342,496,222.7275,322,2017,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1343,209,97.125,209,2014,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1344,120,266.7621429,60,2014,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1345,258,164,258,2015,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1346,238,382.6285714,3,2014,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1347,238,382.6285714,3,2014,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1348,34,342.995,34,2014,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1349,188,342.3655556,115,2014,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1350,211,466.35,37,2014,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1351,211,466.35,37,2014,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1352,119,307.5169231,0,2014,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1353,286,273.85,0,2014,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1354,286,273.85,0,2014,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1355,476,322.935,0,2014,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1356,143,281.3036364,0,2014,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1357,357,247.738,0,2014,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1358,371,432.022,57,2014,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1359,371,432.022,57,2014,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1360,289,445.815,0,2014,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1361,206,402.02375,307,2014,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1362,480,271.3525,365,2014,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1363,288,451.0083333,365,2014,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1364,508,363.6275,84,2014,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1365,159,337.867,0,2014,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1366,479,272.4075,304,2014,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1367,479,272.4075,304,2014,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1368,288,470.1733333,87,2014,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1369,357,438.326,358,2014,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1370,357,381.526,223,2014,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1371,187,383.8288889,27,2014,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1372,380,71.58,380,2015,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1373,475,336.095,181,2014,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1374,41,132,41,2014,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1375,246,43.315,246,2017,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1376,281,466.1383333,120,2014,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1377,773,104.555,773,2014,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1378,132,106.095,132,2017,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1379,224,524.8833333,51,2014,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1380,281,113.195,335,2017,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1381,266,652.196,210,2014,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1382,237,544.5442857,11,2014,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1383,190,204.06,54,2015,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1384,190,204.06,54,2015,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1385,216,116.17,216,2015,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1386,164,39.94,164,2016,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1387,230,162.45,259,2015,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1388,300,154.36,300,2014,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1389,280,612.182,56,2014,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1390,280,612.182,56,2014,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1391,76,85.815,76,2015,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1392,371,226.45,0,2016,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1393,371,226.45,0,2016,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1394,279,725.014,49,2014,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1395,322,209.8766667,0,2016,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1396,355,788.5925,366,2014,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1397,227,176.9666667,432,2015,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1398,348,370.524,183,2014,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1399,363,90.31515196,368,2014,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1400,267,706.298,54,2014,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1401,28,232.255,28,2014,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1402,278,648.166,34,2014,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1403,155,137.91,155,2014,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1404,266,640.758,156,2014,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1405,360,390.5666667,0,2016,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1406,117,168,117,2014,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1407,378,175.635,378,2014,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1408,358,788.35,366,2014,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1409,182,560.77,18,2014,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1410,231,647.062261,13,2014,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1411,231,647.062261,13,2014,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1412,137,410.36,139,2014,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1413,156,584.09,0,2014,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1414,138,406.8933333,0,2014,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1415,369,393.325,727,2014,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1416,199,543.5342857,46,2014,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1417,393,552.1417263,119,2014,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1418,530,630.2042928,953,2014,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1419,530,630.2042928,953,2014,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1420,235,366.2416667,67,2014,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1421,235,366.2416667,67,2014,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1422,235,366.2416667,67,2014,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1423,245,204,245,2014,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1424,261,120.7412649,865,2014,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1425,288,507.624,41,2014,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1426,170,399.7176664,122,2014,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1427,137,282.86,58,2016,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1428,134,818.8934949,258,2014,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1429,445,460.08,236,2018,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1430,197,273.7171429,2,2014,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1431,197,273.7171429,2,2014,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1432,197,273.7171429,2,2014,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1433,356,668.3115185,972,2014,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1434,261,418.1677599,194,2014,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1435,1071,760.465,1071,2014,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1436,358,578.7750471,776,2014,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1437,358,649.1007499,736,2014,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1438,135,363.0681818,18,2018,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1439,144,158.3085714,63,2018,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1440,163,531.335,54,2014,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1441,550,504.2733333,105,2014,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1442,550,504.2733333,105,2014,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1443,550,504.2733333,105,2014,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1444,160,798.0305784,0,2014,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1445,160,798.0305784,0,2014,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1446,226,1251.583064,427,2014,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1447,271,479.112,0,2014,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1448,153,328.5566667,0,2014,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1449,221,453.575,0,2014,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1450,159,424.81125,0,2014,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1451,158,450.50375,0,2014,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1452,144,280.1488889,76,2014,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1453,144,280.1488889,76,2014,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1454,182,545.2157143,0,2014,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1455,186,431.2685714,0,2014,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1456,50,159.84,50,2015,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1457,64,166.445,64,2015,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1458,150,241.1,0,2016,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1459,196,151.285,0,2016,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1460,128,471.7253128,33,2015,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1461,178,380.3666667,6,2017,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1462,181,175.7575,100,2015,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1463,67,185.5,67,2017,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1464,374,409.4225,0,2015,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1465,135,153.25,135,2017,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1466,1059,101.6,1059,2015,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1467,153,692.8879981,0,2015,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1468,376,227.025,376,2015,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1469,180,475.7571429,0,2015,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1470,180,475.7571429,0,2015,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1471,954,108.54,954,2015,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1472,361,340.430141,9,2015,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1473,361,340.430141,9,2015,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1474,6,197.5,7,2015,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1475,180,383.6842857,0,2015,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1476,155,352.6825,0,2015,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1477,114,507.0020195,0,2015,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1478,370,723.4196917,29,2015,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1479,125,351.424,41,2015,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1480,120,427.445,0,2015,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1481,120,427.445,0,2015,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1482,181,341.0112899,9,2015,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1483,271,367.858,0,2015,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1484,217,437.2933333,0,2015,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1485,217,437.2933333,0,2015,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1486,128,387.02,71,2015,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1487,542,518.7066667,372,2015,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1488,542,518.7066667,372,2015,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1489,542,518.7066667,372,2015,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1490,1022,153.21,1022,2015,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1491,217,431.515,0,2015,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1492,217,431.515,0,2015,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1493,164,445.54125,64,2015,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1494,164,445.54125,64,2015,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1495,163,360.125,51,2015,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1496,163,360.125,51,2015,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1497,157,636.300201,9,2015,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1498,157,636.300201,9,2015,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1499,128,743.9087175,35,2015,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1500,180,333.8614286,0,2015,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1501,127,57.92,127,2015,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1502,541,725.2224411,367,2015,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1503,254,61.23607168,1,2016,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1504,254,61.23607168,1,2016,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1505,181,386.1085714,0,2015,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1506,219,360.1633333,0,2015,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1507,137,703.1189158,25,2015,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1508,109,34.427121,109,2015,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1509,160,682.1823907,43,2015,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1510,160,682.1823907,43,2015,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1511,160,682.1823907,43,2015,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1512,221,593.0339954,25,2015,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1513,221,593.0339954,25,2015,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1514,227,504.262,24,2015,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1515,227,504.262,24,2015,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1516,271,427.362,0,2015,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1517,271,427.362,0,2015,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1518,271,427.362,0,2015,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1519,95,170.916,0,2017,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1520,95,170.916,0,2017,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1521,161,387.5325,31,2017,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1522,161,387.5325,31,2017,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1523,161,387.5325,31,2017,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1524,940,206.87,940,2015,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1525,224,495.924,175,2015,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1526,213,300.025,213,2015,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1527,303,243.105,303,2015,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1528,211,206.0966667,219,2016,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1529,450,237,450,2015,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1530,196,126.22,196,2015,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1531,138,437.8788889,0,2015,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1532,138,437.8788889,0,2015,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1533,161,412.69,55,2015,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1534,161,412.69,55,2015,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1535,217,603.6031219,13,2015,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1536,217,603.6031219,13,2015,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1537,115,384.31,78,2015,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1538,115,384.31,78,2015,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1539,217,756.9383024,12,2015,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1540,217,756.9383024,12,2015,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1541,211,491.65,110,2015,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1542,147,442.2628571,84,2015,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1543,147,442.2628571,84,2015,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1544,147,442.2628571,84,2015,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1545,793,91.975,793,2015,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1546,207,505.18,34,2015,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1547,87,235.055,87,2016,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1548,185,1108.216794,36,2015,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1549,185,1108.216794,36,2015,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1550,896,491.44,896,2015,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1551,235,794.0113518,174,2015,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1552,235,794.0113518,174,2015,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1553,142,887.1846301,18,2015,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1554,162,132.9625067,162,2015,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1555,336,720.84,336,2015,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1556,336,720.84,336,2015,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1557,367,1029.661278,20,2015,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1558,176,607.8166667,131,2015,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1559,176,607.8166667,131,2015,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1560,538,255.295,538,2015,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1561,240,667.445,7,2015,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1562,106,330.116,16,2017,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1563,106,330.116,16,2017,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1564,85,258.695,250,2017,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1565,198,105.0466667,106,2016,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1566,153,897.7439208,48,2015,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1567,126,895.9692358,40,2015,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1568,363,532.4066667,55,2015,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1569,363,532.4066667,55,2015,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1570,439,59.5993116,642,2016,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1571,238,986.0714131,0,2015,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1572,18,204.778,0,2017,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1573,178,1087.479297,144,2015,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1574,170,735.7492198,111,2015,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1575,240,408.0825,76,2015,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1576,134,408.8442857,27,2015,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1577,254,416.5825,39,2015,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1578,254,416.5825,39,2015,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1579,254,416.5825,39,2015,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1580,254,409.735,41,2015,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1581,254,409.735,41,2015,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1582,147,437.3316667,2,2015,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1583,138,639.215682,218,2015,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1584,293,123.13,113,2015,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1585,293,123.13,113,2015,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1586,326,429.9025,268,2015,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1587,158,355.9716667,69,2015,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1588,158,355.9716667,69,2015,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1589,239,848.5906262,309,2015,0,1,0,0,0,0,0,1,0,0,0,0,0,0
